Timestamp,Differance,Node ID,Message
1720134308085, ,1024,1301000201000202
1720134308085, ,745,0000000000000000
1720134308086, ,720,6222580100000000
1720134308086, ,721,0000000000000000
1720134308087, ,725,0501ffffc2f44800
1720134308087, ,726,000000000000a000
1720134308087, ,727,0000000000000000
1720134308087, ,728,201c170000000000
1720134308090, ,729,087777303a384938
1720134308090, ,746,00010001fff52516
1720134308090, ,730,000a022000000000
1720134308091, ,731,ffffffff00000000
1720134308091, ,732,0500f80000000000
1720134308092, ,734,a500000020a10000
1720134308092, ,736,0000000200000000
1720134308093, ,741,3404003000000000
1720134308093, ,742,0000000000000000
1720134308093, ,743,0064006400640064
1720134308093, ,744,0000000000000000
1720134308094, ,745,0000000000000000
1720134308094, ,746,00010001fff52516
1720134308094, ,748,0064006400000000
1720134308095, ,750,0000000000000000
1720134308096, ,755,1f00000000000000
1720134308096, ,757,5008000000000000
1720134308096, ,748,0064006400000000
1720134308098, ,1000,0000000000000000
1720134308098, ,1232,2080005400000000
1720134308098, ,1236,120227ff00000000
1720134308098, ,1243,0801000000000000
1720134308099, ,1244,6809000000000000
1720134308102, ,1371,0c02000000000000
1720134308107, ,750,0000000000000000
1720134308113, ,755,1f00000000000000
1720134308118, ,757,5008000000000000
1720134308122, ,1000,0000000000000000
1720134308124, ,1292,5b120000c4390200
1720134308125, ,72,0000000007000000
1720134308126, ,1232,2080005400000000
1720134308131, ,513,0000000000000000
1720134308132, ,1236,120227ff00000000
1720134308136, ,1243,0801000000000000
1720134308142, ,1244,6809000000000000
1720134308147, ,1190,08000000000056a0
1720134308151, ,72,0000000007000000
1720134308155, ,513,0000000000000000
1720134308162, ,1292,5b120000c4390200
1720134308166, ,647,0000000000000000
1720134308170, ,1190,08000000000056a0
1720134308176, ,72,0000000007000000
1720134308182, ,513,0000000000000000
1720134308187, ,1371,0c02000000000000
1720134308191, ,1190,08000000000056a0
1720134308192, ,1190,08000000000056a0
1720134308197, ,1371,0c02000000000000
1720134308198, ,1024,1004000202010012
1720134308202, ,1029,0000000000000000
1720134308206, ,72,0000000007000000
1720134308212, ,513,0000000000000000
1720134308216, ,647,0000000000000000
1720134308217, ,1292,5b120000c4390200
1720134308219, ,1190,08000000000056a0
1720134308219, ,72,0000000007000000
1720134308221, ,647,0000000000000000
1720134308229, ,1190,08000000000056a0
1720134308234, ,72,0000000007000000
1720134308240, ,513,0000000000000000
1720134308241, ,1371,0c02000000000000
1720134308247, ,1190,08000000000056a0
1720134308251, ,1292,5b120000c4390200
1720134308256, ,72,0000000007000000
1720134308261, ,513,0000000000000000
1720134308267, ,1029,0167a84f084f6008
1720134308272, ,1024,1101000000000002
1720134308277, ,647,0000000000000000
1720134308280, ,1190,08000000000056a0
1720134308285, ,513,0000000000000000
1720134308285, ,1371,0c02000000000000
1720134308291, ,72,0000000007000000
1720134308295, ,513,0000000000000000
1720134308302, ,1190,08000000000056a0
1720134308306, ,1292,5b120000c4390200
1720134308313, ,72,0000000007000000
1720134308313, ,1292,5b120000c4390200
1720134308316, ,513,0000000000000000
1720134308317, ,1190,08000000000056a0
1720134308317, ,72,0000000007000000
1720134308320, ,1190,08000000000056a0
1720134308327, ,647,0000000000000000
1720134308328, ,513,0000000000000000
1720134308328, ,1029,1248343131323434
1720134308334, ,739,0200000000000000
1720134308339, ,1235,0000542000000000
1720134308340, ,1371,0c02000000000000
1720134308346, ,1024,1201010102040202
1720134308351, ,1029,023830003b0266ed
1720134308355, ,72,0000000007000000
1720134308363, ,513,0000000000000000
1720134308366, ,1190,08000000000056a0
1720134308373, ,1024,1402020000000000
1720134308373, ,1292,5b120000c4390200
1720134308378, ,72,0000000007000000
1720134308381, ,513,0000000000000000
1720134308386, ,672,ffffffff00001e00
1720134308392, ,486,800ce80700000000
1720134308401, ,1371,0c02000000000000
1720134308401, ,647,0000000000000000
1720134308401, ,1190,08000000000056a0
1720134308402, ,1371,0c02000000000000
1720134308406, ,647,0000000000000000
1720134308412, ,1190,08000000000056a0
1720134308412, ,72,0000000007000000
1720134308413, ,72,0000000007000000
1720134308415, ,513,0000000000000000
1720134308421, ,1190,08000000000056a0
1720134308427, ,1024,1301000201000202
1720134308433, ,720,6222580100000000
1720134308436, ,721,0000000000000000
1720134308441, ,725,0501ffffc2f44800
1720134308446, ,726,000000000000a000
1720134308452, ,727,0000000000000000
1720134308456, ,728,201c170000000000
1720134308461, ,729,087777303a384938
1720134308466, ,513,0000000000000000
1720134308466, ,730,000a022000000000
1720134308470, ,731,ffffffff00000000
1720134308477, ,732,0500f80000000000
1720134308481, ,734,a500000020a10000
1720134308486, ,736,0000000200000000
1720134308488, ,1292,5b120000c4390200
1720134308496, ,741,3404003000000000
1720134308496, ,742,0000000000000000
1720134308502, ,743,0064006400640064
1720134308506, ,744,0000000000000000
1720134308509, ,1190,08000000000056a0
1720134308509, ,72,0000000007000000
1720134308511, ,745,0000000000000000
1720134308521, ,746,00010001fff52516
1720134308521, ,748,0064006400000000
1720134308527, ,750,0000000000000000
1720134308532, ,755,1f00000000000000
1720134308536, ,757,5008000000000000
1720134308541, ,1000,0000000000000000
1720134308548, ,1232,2080005400000000
1720134308553, ,1236,120227ff00000000
1720134308553, ,513,0000000000000000
1720134308556, ,1243,0801000000000000
1720134308562, ,1244,6809000000000000
1720134308566, ,1292,5b120000c4390200
1720134308571, ,72,0000000007000000
1720134308577, ,1371,0c02000000000000
1720134308577, ,1029,0167a84f08599ff7
1720134308579, ,513,0000000000000000
1720134308581, ,1190,08000000000056a0
1720134308584, ,1024,1500000002000000
1720134308585, ,1371,0c02000000000000
1720134308592, ,647,0000000000000000
1720134308598, ,1190,08000000000056a0
1720134308598, ,1190,08000000000056a0
1720134308601, ,72,0000000007000000
1720134308604, ,647,0000000000000000
1720134308604, ,72,0000000007000000
1720134308605, ,513,0000000000000000
1720134308611, ,1292,5b120000c4390200
1720134308616, ,1190,08000000000056a0
1720134308621, ,72,0000000007000000
1720134308627, ,513,0000000000000000
1720134308631, ,1029,1248343131323434
1720134308636, ,1024,1402020000000000
1720134308640, ,1371,0c02000000000000
1720134308649, ,513,0000000000000000
1720134308650, ,647,0000000000000000
1720134308651, ,1190,08000000000056a0
1720134308656, ,72,0000000007000000
1720134308668, ,513,0000000000000000
1720134308671, ,1292,5b120000c4390200
1720134308677, ,1292,5b120000c4390200
1720134308679, ,1190,08000000000056a0
1720134308686, ,72,0000000007000000
1720134308688, ,513,0000000000000000
1720134308695, ,1371,0c02000000000000
1720134308700, ,1029,0167a84f08599ff7
1720134308700, ,1190,08000000000056a0
1720134308700, ,72,0000000007000000
1720134308705, ,1024,1500000002000000
1720134308709, ,1190,08000000000056a0
1720134308716, ,647,0000000000000000
1720134308719, ,72,0000000007000000
1720134308728, ,513,0000000000000000
1720134308729, ,1292,5b120000c4390200
1720134308737, ,1190,08000000000056a0
1720134308737, ,513,0000000000000000
1720134308739, ,72,0000000007000000
1720134308744, ,513,0000000000000000
1720134308748, ,1371,0c02000000000000
1720134308754, ,1190,08000000000056a0
1720134308759, ,72,0000000007000000
1720134308763, ,513,0000000000000000
1720134308768, ,647,0000000000000000
1720134308768, ,1371,0c02000000000000
1720134308774, ,739,0200000000000000
1720134308780, ,1235,0000542000000000
1720134308784, ,1024,1600000000000007
1720134308790, ,1292,5b120000c4390200
1720134308794, ,1029,023830003b0266ed
1720134308796, ,1190,08000000000056a0
1720134308796, ,72,0000000007000000
1720134308797, ,513,0000000000000000
1720134308797, ,647,0000000000000000
1720134308798, ,739,0200000000000000
1720134308798, ,1190,08000000000056a0
1720134308809, ,72,0000000007000000
1720134308809, ,513,0000000000000000
1720134308815, ,1371,0c02000000000000
1720134308818, ,1190,08000000000056a0
1720134308825, ,672,ffffffff00001e00
1720134308825, ,1235,0000542000000000
1720134308826, ,1024,1600000000000007
1720134308829, ,486,800ce80700000000
1720134308833, ,1292,5b120000c4390200
1720134308834, ,72,0000000007000000
1720134308843, ,513,0000000000000000
1720134308849, ,647,0000000000000000
1720134308849, ,1029,023830003b0266ed
1720134308854, ,1292,5b120000c4390200
1720134308866, ,1190,08000000000056a0
1720134308870, ,1029,0000000000000000
1720134308876, ,1024,1701000401000100
1720134308881, ,72,0000000007000000
1720134308887, ,513,0000000000000000
1720134308890, ,720,6222580100000000
1720134308893, ,1190,08000000000056a0
1720134308894, ,72,0000000007000000
1720134308894, ,721,0000000000000000
1720134308900, ,725,0501ffffc2f44800
1720134308905, ,726,000000000000a000
1720134308910, ,727,0000000000000000
1720134308914, ,513,0000000000000000
1720134308914, ,728,201c170000000000
1720134308920, ,729,087777303a384938
1720134308927, ,730,000a022000000000
1720134308929, ,731,ffffffff00000000
1720134308935, ,732,0500f80000000000
1720134308936, ,1371,0c02000000000000
1720134308940, ,1190,08000000000056a0
1720134308940, ,734,a500000020a10000
1720134308945, ,736,0000000200000000
1720134308948, ,672,ffffffff00001e00
1720134308953, ,741,3404003000000000
1720134308955, ,742,0000000000000000
1720134308959, ,743,0064006400640064
1720134308965, ,744,0000000000000000
1720134308969, ,745,0000000000000000
1720134308976, ,1371,0c02000000000000
1720134308983, ,746,00010001fff52516
1720134308986, ,748,0064006400000000
1720134308988, ,486,800ce80700000000
1720134308988, ,72,0000000007000000
1720134308990, ,750,0000000000000000
1720134308994, ,755,1f00000000000000
1720134308996, ,513,0000000000000000
1720134309000, ,757,5008000000000000
1720134309009, ,1000,0000000000000000
1720134309011, ,647,0000000000000000
1720134309011, ,1232,2080005400000000
1720134309015, ,1236,120227ff00000000
1720134309020, ,1243,0801000000000000
1720134309028, ,1244,6809000000000000
1720134309029, ,1190,08000000000056a0
1720134309034, ,1292,5b120000c4390200
1720134309036, ,72,0000000007000000
1720134309039, ,513,0000000000000000
1720134309045, ,1292,5b120000c4390200
1720134309049, ,647,0000000000000000
1720134309058, ,1190,08000000000056a0
1720134309060, ,1371,0c02000000000000
1720134309066, ,72,0000000007000000
1720134309070, ,513,0000000000000000
1720134309075, ,1190,08000000000056a0
1720134309081, ,1029,0000000000000000
1720134309081, ,1190,08000000000056a0
1720134309081, ,1029,0000000000000000
1720134309084, ,1024,1701000401000100
1720134309084, ,1024,1802040000010102
1720134309085, ,72,0000000007000000
1720134309087, ,513,0000000000000000
1720134309088, ,720,6222580100000000
1720134309088, ,721,0000000000000000
1720134309089, ,725,0501ffffc2f44800
1720134309090, ,726,000000000000a000
1720134309090, ,727,0000000000000000
1720134309091, ,1292,5b120000c4390200
1720134309091, ,728,201c170000000000
1720134309092, ,729,087777303a384938
1720134309092, ,730,000a022000000000
1720134309093, ,731,ffffffff00000000
1720134309093, ,732,0500f80000000000
1720134309095, ,734,a500000020a10000
1720134309095, ,72,0000000007000000
1720134309095, ,736,0000000200000000
1720134309096, ,741,3404003000000000
1720134309097, ,742,0000000000000000
1720134309097, ,743,0064006400640064
1720134309098, ,744,0000000000000000
1720134309099, ,745,0000000000000000
1720134309100, ,513,0000000000000000
1720134309100, ,1371,0c02000000000000
1720134309101, ,746,00010001fff52516
1720134309101, ,748,0064006400000000
1720134309101, ,750,0000000000000000
1720134309101, ,755,1f00000000000000
1720134309101, ,757,5008000000000000
1720134309101, ,1000,0000000000000000
1720134309101, ,1232,2080005400000000
1720134309101, ,1236,120227ff00000000
1720134309101, ,1243,0801000000000000
1720134309105, ,1190,08000000000056a0
1720134309110, ,647,0000000000000000
1720134309117, ,1371,0c02000000000000
1720134309120, ,72,0000000007000000
1720134309120, ,1244,6809000000000000
1720134309125, ,513,0000000000000000
1720134309131, ,1190,08000000000056a0
1720134309136, ,1292,5b120000c4390200
1720134309140, ,72,0000000007000000
1720134309145, ,513,0000000000000000
1720134309151, ,1190,08000000000056a0
1720134309157, ,1029,0167a84f08636008
1720134309160, ,1024,1902000004010102
1720134309166, ,647,0000000000000000
1720134309170, ,1371,0c02000000000000
1720134309174, ,1190,08000000000056a0
1720134309179, ,72,0000000007000000
1720134309183, ,1190,08000000000056a0
1720134309183, ,72,0000000007000000
1720134309185, ,513,0000000000000000
1720134309186, ,513,0000000000000000
1720134309190, ,1292,5b120000c4390200
1720134309194, ,1190,08000000000056a0
1720134309197, ,1292,5b120000c4390200
1720134309200, ,72,0000000007000000
1720134309205, ,513,0000000000000000
1720134309208, ,647,0000000000000000
1720134309208, ,647,0000000000000000
1720134309216, ,739,0200000000000000
1720134309221, ,1235,0000542000000000
1720134309228, ,1371,0c02000000000000
1720134309230, ,1024,1a01010102000100
1720134309236, ,1029,023830003a0266ed
1720134309243, ,1190,08000000000056a0
1720134309246, ,72,0000000007000000
1720134309250, ,513,0000000000000000
1720134309255, ,1292,5b120000c4390200
1720134309263, ,1190,08000000000056a0
1720134309265, ,672,ffffffff00001e00
1720134309270, ,486,800ce80700000000
1720134309275, ,1190,08000000000056a0
1720134309275, ,1371,0c02000000000000
1720134309277, ,72,0000000007000000
1720134309280, ,72,0000000007000000
1720134309286, ,513,0000000000000000
1720134309290, ,1371,0c02000000000000
1720134309295, ,647,0000000000000000
1720134309295, ,513,0000000000000000
1720134309300, ,1190,08000000000056a0
1720134309309, ,72,0000000007000000
1720134309310, ,513,0000000000000000
1720134309317, ,1029,0000000000000000
1720134309328, ,1024,1b01000202020001
1720134309329, ,1190,08000000000056a0
1720134309332, ,1029,0000000000000000
1720134309332, ,720,6222580100000000
1720134309343, ,721,0000000000000000
1720134309355, ,725,0501ffffc2f44800
1720134309360, ,726,000000000000a000
1720134309366, ,727,0000000000000000
1720134309366, ,1024,1802040000010102
1720134309369, ,728,201c170000000000
1720134309374, ,1292,5b120000c4390200
1720134309374, ,72,0000000007000000
1720134309375, ,729,087777303a384938
1720134309381, ,730,000a022000000000
1720134309384, ,731,ffffffff00000000
1720134309391, ,732,0500f80000000000
1720134309393, ,513,0000000000000000
1720134309394, ,734,a500000020a10000
1720134309397, ,1190,08000000000056a0
1720134309404, ,736,0000000200000000
1720134309405, ,741,3404003000000000
1720134309412, ,742,0000000000000000
1720134309416, ,743,0064006400640064
1720134309420, ,744,0000000000000000
1720134309427, ,745,0000000000000000
1720134309431, ,746,00010001fff52516
1720134309434, ,748,0064006400000000
1720134309440, ,750,0000000000000000
1720134309446, ,755,1f00000000000000
1720134309452, ,757,5008000000000000
1720134309453, ,647,0000000000000000
1720134309454, ,1000,0000000000000000
1720134309465, ,1232,2080005400000000
1720134309467, ,1371,0c02000000000000
1720134309468, ,72,0000000007000000
1720134309479, ,1236,120227ff00000000
1720134309479, ,1243,0801000000000000
1720134309481, ,1244,6809000000000000
1720134309481, ,513,0000000000000000
1720134309485, ,1292,5b120000c4390200
1720134309493, ,1190,08000000000056a0
1720134309498, ,72,0000000007000000
1720134309503, ,513,0000000000000000
1720134309506, ,1371,0c02000000000000
1720134309513, ,647,0000000000000000
1720134309517, ,1190,08000000000056a0
1720134309520, ,72,0000000007000000
1720134309526, ,513,0000000000000000
1720134309532, ,1292,5b120000c4390200
1720134309535, ,1190,08000000000056a0
1720134309541, ,1029,0000000000000000
1720134309545, ,1024,1c00000100020000
1720134309546, ,1190,08000000000056a0
1720134309550, ,72,0000000007000000
1720134309555, ,513,0000000000000000
1720134309561, ,1371,0c02000000000000
1720134309563, ,1292,5b120000c4390200
1720134309565, ,72,0000000007000000
1720134309566, ,1190,08000000000056a0
1720134309568, ,513,0000000000000000
1720134309571, ,647,0000000000000000
1720134309579, ,72,0000000007000000
1720134309579, ,1190,08000000000056a0
1720134309579, ,1029,0167a84f08636008
1720134309581, ,513,0000000000000000
1720134309587, ,1292,5b120000c4390200
1720134309590, ,1190,08000000000056a0
1720134309595, ,72,0000000007000000
1720134309596, ,1024,1902000004010102
1720134309601, ,513,0000000000000000
1720134309607, ,1371,0c02000000000000
1720134309611, ,1190,08000000000056a0
1720134309615, ,1024,1d00000000010200
1720134309620, ,1029,0167a84f086d9ff7
1720134309626, ,647,0000000000000000
1720134309630, ,72,0000000007000000
1720134309632, ,647,0000000000000000
1720134309635, ,513,0000000000000000
1720134309641, ,1292,5b120000c4390200
1720134309645, ,1190,08000000000056a0
1720134309650, ,72,0000000007000000
1720134309655, ,513,0000000000000000
1720134309656, ,1371,0c02000000000000
1720134309661, ,1190,08000000000056a0
1720134309661, ,72,0000000007000000
1720134309661, ,1371,0c02000000000000
1720134309665, ,1190,08000000000056a0
1720134309672, ,647,0000000000000000
1720134309675, ,739,0200000000000000
1720134309680, ,1235,0000542000000000
1720134309686, ,72,0000000007000000
1720134309690, ,513,0000000000000000
1720134309695, ,1292,5b120000c4390200
1720134309700, ,1190,08000000000056a0
1720134309706, ,1024,1e00000001000013
1720134309710, ,1029,023830003b0266ed
1720134309715, ,72,0000000007000000
1720134309720, ,513,0000000000000000
1720134309731, ,513,0000000000000000
1720134309731, ,1371,0c02000000000000
1720134309735, ,1190,08000000000056a0
1720134309740, ,672,ffffffff00001e00
1720134309746, ,486,800ce80700000000
1720134309751, ,647,0000000000000000
1720134309752, ,1292,5b120000c4390200
1720134309755, ,72,0000000007000000
1720134309756, ,1190,08000000000056a0
1720134309756, ,72,0000000007000000
1720134309760, ,513,0000000000000000
1720134309765, ,1292,5b120000c4390200
1720134309770, ,1190,08000000000056a0
1720134309776, ,1029,0000000000000000
1720134309783, ,1024,1f02030003000001
1720134309787, ,720,6222580100000000
1720134309791, ,721,0000000000000000
1720134309797, ,513,0000000000000000
1720134309797, ,725,0501ffffc2f44800
1720134309797, ,647,0000000000000000
1720134309797, ,739,0200000000000000
1720134309800, ,726,000000000000a000
1720134309809, ,727,0000000000000000
1720134309811, ,728,201c170000000000
1720134309815, ,1235,0000542000000000
1720134309818, ,729,087777303a384938
1720134309823, ,730,000a022000000000
1720134309824, ,1371,0c02000000000000
1720134309826, ,731,ffffffff00000000
1720134309832, ,1024,1a01010102000100
1720134309833, ,732,0500f80000000000
1720134309836, ,734,a500000020a10000
1720134309844, ,736,0000000200000000
1720134309844, ,1029,023830003a0266ed
1720134309844, ,741,3404003000000000
1720134309850, ,742,0000000000000000
1720134309854, ,1190,08000000000056a0
1720134309854, ,72,0000000007000000
1720134309855, ,743,0064006400640064
1720134309861, ,744,0000000000000000
1720134309865, ,1371,0c02000000000000
1720134309870, ,745,0000000000000000
1720134309875, ,746,00010001fff52516
1720134309881, ,748,0064006400000000
1720134309885, ,750,0000000000000000
1720134309890, ,755,1f00000000000000
1720134309897, ,757,5008000000000000
1720134309901, ,1000,0000000000000000
1720134309906, ,1232,2080005400000000
1720134309908, ,513,0000000000000000
1720134309910, ,1236,120227ff00000000
1720134309915, ,1243,0801000000000000
1720134309921, ,1244,6809000000000000
1720134309926, ,72,0000000007000000
1720134309930, ,513,0000000000000000
1720134309935, ,1190,08000000000056a0
1720134309937, ,1292,5b120000c4390200
1720134309939, ,1190,08000000000056a0
1720134309941, ,1292,5b120000c4390200
1720134309946, ,1190,08000000000056a0
1720134309947, ,672,ffffffff00001e00
1720134309949, ,486,800ce80700000000
1720134309949, ,72,0000000007000000
1720134309950, ,72,0000000007000000
1720134309957, ,513,0000000000000000
1720134309961, ,647,0000000000000000
1720134309966, ,1371,0c02000000000000
1720134309971, ,1190,08000000000056a0
1720134309980, ,72,0000000007000000
1720134309982, ,513,0000000000000000
1720134309990, ,1029,0000000000000000
1720134309992, ,1024,2000000100020001
1720134309992, ,513,0000000000000000
1720134309996, ,1292,5b120000c4390200
1720134309997, ,1371,0c02000000000000
1720134310000, ,1190,08000000000056a0
1720134310006, ,72,0000000007000000
1720134310011, ,513,0000000000000000
1720134310016, ,647,0000000000000000
1720134310017, ,647,0000000000000000
1720134310021, ,1371,0c02000000000000
1720134310026, ,1190,08000000000056a0
1720134310032, ,72,0000000007000000
1720134310036, ,513,0000000000000000
1720134310041, ,1292,5b120000c4390200
1720134310046, ,1190,08000000000056a0
1720134310046, ,72,0000000007000000
1720134310046, ,1190,08000000000056a0
1720134310051, ,1029,0167a84f08776008
1720134310056, ,1024,2100000000110200
1720134310060, ,72,0000000007000000
1720134310065, ,513,0000000000000000
1720134310071, ,647,0000000000000000
1720134310076, ,1371,0c02000000000000
1720134310080, ,513,0000000000000000
1720134310080, ,1029,0000000000000000
1720134310080, ,1190,08000000000056a0
1720134310085, ,72,0000000007000000
1720134310086, ,1024,1b01000202020001
1720134310087, ,720,6222580100000000
1720134310087, ,721,0000000000000000
1720134310087, ,725,0501ffffc2f44800
1720134310087, ,726,000000000000a000
1720134310088, ,727,0000000000000000
1720134310090, ,513,0000000000000000
1720134310091, ,728,201c170000000000
1720134310091, ,729,087777303a384938
1720134310091, ,730,000a022000000000
1720134310092, ,731,ffffffff00000000
1720134310092, ,732,0500f80000000000
1720134310092, ,734,a500000020a10000
1720134310092, ,736,0000000200000000
1720134310093, ,741,3404003000000000
1720134310093, ,742,0000000000000000
1720134310094, ,743,0064006400640064
1720134310094, ,744,0000000000000000
1720134310094, ,745,0000000000000000
1720134310094, ,746,00010001fff52516
1720134310095, ,748,0064006400000000
1720134310095, ,1292,5b120000c4390200
1720134310095, ,750,0000000000000000
1720134310095, ,755,1f00000000000000
1720134310096, ,757,5008000000000000
1720134310096, ,1000,0000000000000000
1720134310096, ,1232,2080005400000000
1720134310096, ,1236,120227ff00000000
1720134310096, ,1243,0801000000000000
1720134310097, ,1244,6809000000000000
1720134310100, ,1190,08000000000056a0
1720134310106, ,72,0000000007000000
1720134310110, ,513,0000000000000000
1720134310114, ,1292,5b120000c4390200
1720134310116, ,511,1000000000000000
1720134310121, ,647,0000000000000000
1720134310130, ,739,0200000000000000
1720134310133, ,1235,0000542000000000
1720134310136, ,1371,0c02000000000000
1720134310142, ,1190,08000000000056a0
1720134310142, ,1190,08000000000056a0
1720134310142, ,72,0000000007000000
1720134310145, ,511,0000000000000000
1720134310153, ,1024,220001012a360101
1720134310156, ,1029,023830003b0266ed
1720134310161, ,72,0000000007000000
1720134310166, ,513,0000000000000000
1720134310171, ,1292,5b120000c4390200
1720134310176, ,1190,08000000000056a0
1720134310184, ,692,100d6b0101015369
1720134310186, ,672,ffffffff00001e00
1720134310192, ,489,5369676e616c2031
1720134310193, ,513,0000000000000000
1720134310195, ,700,3000140000000000
1720134310198, ,1371,0c02000000000000
1720134310201, ,725,0100c48fc2144800
1720134310201, ,647,0000000000000000
1720134310208, ,728,881c170000000000
1720134310211, ,732,1f00f80000000000
1720134310215, ,734,a100000020a10000
1720134310221, ,757,1008000000000000
1720134310227, ,486,800ce80700000000
1720134310231, ,692,21676e616c203100
1720134310237, ,72,0000000007000000
1720134310237, ,1190,08000000000056a0
1720134310238, ,72,0000000007000000
1720134310240, ,513,0000000000000000
1720134310246, ,728,881c170000000000
1720134310252, ,1371,0c02000000000000
1720134310255, ,647,0000000000000000
1720134310261, ,1190,08000000000056a0
1720134310265, ,72,0000000007000000
1720134310271, ,513,0000000000000000
1720134310276, ,1029,0000000000000000
1720134310284, ,1024,2300010001010101
1720134310286, ,720,6222580100000000
1720134310286, ,513,0000000000000000
1720134310288, ,1292,5b120000c4390200
1720134310294, ,721,0000000000000000
1720134310295, ,1190,08000000000056a0
1720134310301, ,725,0100c48fc2144800
1720134310306, ,726,000000000000a000
1720134310314, ,727,0000000000000000
1720134310316, ,728,c81c170000000000
1720134310324, ,729,087777303a384938
1720134310326, ,730,000a022000000000
1720134310329, ,1190,08000000000056a0
1720134310329, ,1029,0000000000000000
1720134310331, ,731,ffffffff00000000
1720134310333, ,1024,1c00000100020000
1720134310333, ,72,0000000007000000
1720134310337, ,732,1f00f80000000000
1720134310341, ,734,a100000020a10000
1720134310346, ,736,0000000200000000
1720134310350, ,741,3404003000000000
1720134310356, ,742,0000000000000000
1720134310361, ,743,0064006400640064
1720134310368, ,744,0000000000000000
1720134310370, ,745,0000000000000000
1720134310372, ,513,0000000000000000
1720134310377, ,746,00010001fff52516
1720134310377, ,1371,0c02000000000000
1720134310381, ,748,0064006400000000
1720134310385, ,750,0000000000000000
1720134310390, ,755,1f00000000000000
1720134310395, ,757,1008000000000000
1720134310397, ,1190,08000000000056a0
1720134310404, ,1000,0000000000000000
1720134310405, ,1232,2080005400000000
1720134310413, ,1236,120227ff00000000
1720134310415, ,1243,0801000000000000
1720134310420, ,1244,6809000000000000
1720134310436, ,1292,5b120000c4390200
1720134310436, ,647,0000000000000000
1720134310437, ,72,0000000007000000
1720134310437, ,72,0000000007000000
1720134310454, ,513,0000000000000000
1720134310455, ,1190,08000000000056a0
1720134310462, ,1371,0c02000000000000
1720134310471, ,513,0000000000000000
1720134310471, ,647,0000000000000000
1720134310471, ,1292,5b120000c4390200
1720134310488, ,72,0000000007000000
1720134310489, ,513,0000000000000000
1720134310495, ,1190,08000000000056a0
1720134310500, ,1292,5b120000c4390200
1720134310506, ,1029,0000000000000000
1720134310510, ,1024,2400010101000100
1720134310516, ,72,0000000007000000
1720134310521, ,513,0000000000000000
1720134310524, ,1190,08000000000056a0
1720134310524, ,72,0000000007000000
1720134310525, ,1190,08000000000056a0
1720134310530, ,1371,0c02000000000000
1720134310535, ,647,0000000000000000
1720134310540, ,72,0000000007000000
1720134310545, ,513,0000000000000000
1720134310550, ,1190,08000000000056a0
1720134310552, ,513,0000000000000000
1720134310556, ,1292,5b120000c4390200
1720134310560, ,725,5100c48fc2144800
1720134310560, ,1371,0c02000000000000
1720134310565, ,728,e81c170000000000
1720134310571, ,72,0000000007000000
1720134310574, ,513,0000000000000000
1720134310579, ,1190,08000000000056a0
1720134310580, ,1190,08000000000056a0
1720134310588, ,1024,1d00000000010200
1720134310593, ,1371,0c02000000000000
1720134310596, ,1029,0167a84f08819ff7
1720134310597, ,1029,0167a84f086d9ff7
1720134310606, ,1024,01080202010b0202
1720134310617, ,647,0000000000000000
1720134310618, ,1190,08000000000056a0
1720134310625, ,647,0000000000000000
1720134310626, ,72,0000000007000000
1720134310626, ,72,0000000007000000
1720134310632, ,513,0000000000000000
1720134310639, ,1292,5b120000c4390200
1720134310642, ,1190,08000000000056a0
1720134310646, ,72,0000000007000000
1720134310646, ,513,0000000000000000
1720134310650, ,1292,5b120000c4390200
1720134310651, ,513,0000000000000000
1720134310656, ,1371,0c02000000000000
1720134310662, ,647,0000000000000000
1720134310666, ,739,0200000000000000
1720134310671, ,1235,0000542000000000
1720134310678, ,1190,08000000000056a0
1720134310681, ,1024,0202020100040102
1720134310687, ,72,0000000007000000
1720134310698, ,513,0000000000000000
1720134310707, ,1292,5b120000c4390200
1720134310715, ,1029,023830003b0266ed
1720134310716, ,1190,08000000000056a0
1720134310718, ,72,0000000007000000
1720134310719, ,1190,08000000000056a0
1720134310727, ,1371,0c02000000000000
1720134310731, ,72,0000000007000000
1720134310734, ,513,0000000000000000
1720134310735, ,513,0000000000000000
1720134310737, ,1371,0c02000000000000
1720134310746, ,672,ffffffff00001e00
1720134310751, ,486,800ce80700000000
1720134310766, ,1190,08000000000056a0
1720134310766, ,647,0000000000000000
1720134310772, ,1292,5b120000c4390200
1720134310777, ,72,0000000007000000
1720134310783, ,513,0000000000000000
1720134310788, ,1029,0000000000000000
1720134310791, ,1024,0300020000000103
1720134310796, ,1190,08000000000056a0
1720134310797, ,647,0000000000000000
1720134310797, ,1190,08000000000056a0
1720134310797, ,739,0200000000000000
1720134310812, ,1235,0000542000000000
1720134310814, ,72,0000000007000000
1720134310814, ,720,6222580100000000
1720134310827, ,721,0000000000000000
1720134310827, ,513,0000000000000000
1720134310833, ,725,5100c48fc2144800
1720134310833, ,1292,5b120000c4390200
1720134310842, ,1190,08000000000056a0
1720134310842, ,1024,1e00000001000013
1720134310842, ,726,000000000000a000
1720134310849, ,727,0000000000000000
1720134310861, ,728,e81c170000000000
1720134310861, ,729,087777303a384938
1720134310864, ,730,000a022000000000
1720134310869, ,731,ffffffff00000000
1720134310874, ,732,1f00f80000000000
1720134310879, ,1371,0c02000000000000
1720134310883, ,734,a100000020a10000
